"","breed","outcome_subtype","outcome_type","sex","Spay.Neuter","age.at.outcome","age_group","dob_year","dob_month","dob_monthyear","outcome_month","outcome_year","outcome_weekday","outcome_hour","cfa_breed","domestic_breed","coat_pattern","color1","color2","coat","is.kitten","adopted"
"19293","domestic shorthair","Partner","Transfer","Female",TRUE,1,"(-0.022, 2.2]",2015,8,"2016-09","9",2016,"Friday",14,FALSE,TRUE,"solid","black","","black",FALSE,FALSE
"19294","american shorthair","Suffering","Euthanasia","Female",TRUE,2,"(-0.022, 2.2]",2015,8,"2017-08","8",2017,"Thursday",13,TRUE,FALSE,"solid","white","black","white",FALSE,FALSE
"19295","domestic longhair","SCRP","Transfer","Female",FALSE,1,"(-0.022, 2.2]",2014,10,"2015-10","10",2015,"Sunday",9,FALSE,TRUE,"tortie","other","","tortie",FALSE,FALSE
"19296","domestic mediumhair","SCRP","Transfer","Female",TRUE,2,"(-0.022, 2.2]",2013,10,"2015-10","10",2015,"Wednesday",9,FALSE,TRUE,"tabby","brown","white","brown ",FALSE,FALSE
"19297","domestic shorthair","Snr","Transfer","Male",TRUE,2,"(-0.022, 2.2]",2015,5,"2017-06","6",2017,"Saturday",18,FALSE,TRUE,"tabby","orange","","orange",FALSE,FALSE
"19298","domestic shorthair","SCRP","Transfer","Female",FALSE,2,"(-0.022, 2.2]",2013,6,"2015-06","6",2015,"Friday",9,FALSE,TRUE,"tabby","brown","","brown",FALSE,FALSE
"19299","domestic shorthair","Snr","Transfer","Male",FALSE,1,"(-0.022, 2.2]",2016,7,"2017-07","7",2017,"Tuesday",12,FALSE,TRUE,"tabby","brown","","brown",FALSE,FALSE
"19300","american shorthair","Snr","Transfer","Female",TRUE,0.328767123,"(-0.022, 2.2]",2017,6,"2017-10","10",2017,"Tuesday",17,TRUE,FALSE,"solid","black","black","black",TRUE,FALSE
"19301","domestic longhair","SCRP","Transfer","Male",FALSE,1,"(-0.022, 2.2]",2015,2,"2016-02","2",2016,"Monday",15,FALSE,TRUE,"solid","blue","white","blue",FALSE,FALSE
"19302","domestic shorthair","Suffering","Euthanasia","Female",FALSE,5,"(4.4, 6.6]",2011,3,"2016-03","3",2016,"Wednesday",16,FALSE,TRUE,"tortie","other","","tortie",FALSE,FALSE
"19303","domestic shorthair","Rabies Risk","Euthanasia","Female",FALSE,1,"(-0.022, 2.2]",2014,10,"2015-10","10",2015,"Tuesday",15,FALSE,TRUE,"tabby","brown","","brown",FALSE,FALSE
"19304","domestic mediumhair","SCRP","Transfer","Male",TRUE,1,"(-0.022, 2.2]",2015,12,"2016-12","12",2016,"Monday",16,FALSE,TRUE,"tabby","orange","white","orange ",FALSE,FALSE
"19305","domestic shorthair","SCRP","Transfer","Male",FALSE,1,"(-0.022, 2.2]",2014,4,"2015-04","4",2015,"Tuesday",9,FALSE,TRUE,"tabby","orange","","orange",FALSE,FALSE
"19306","domestic shorthair","Partner","Transfer","Female",TRUE,8,"(6.6, 8.8]",2008,2,"2016-04","4",2016,"Tuesday",13,FALSE,TRUE,"tabby","other","white","cream ",FALSE,FALSE
"19307","domestic shorthair","Partner","Transfer","Male",FALSE,1,"(-0.022, 2.2]",2015,7,"2016-07","7",2016,"Sunday",15,FALSE,TRUE,"solid","black","","black",FALSE,FALSE
"19308","domestic shorthair","Medical","Euthanasia","Male",FALSE,0.821917808,"(-0.022, 2.2]",2016,4,"2017-02","2",2017,"Tuesday",16,FALSE,TRUE,"solid","other","white","gray",FALSE,FALSE
"19309","domestic shorthair","SCRP","Transfer","Male",FALSE,5,"(4.4, 6.6]",2011,12,"2016-12","12",2016,"Friday",9,FALSE,TRUE,"tabby","orange","","orange",FALSE,FALSE
"19310","domestic mediumhair","SCRP","Transfer","Female",FALSE,0.328767123,"(-0.022, 2.2]",2015,4,"2015-08","8",2015,"Friday",9,FALSE,TRUE,"tabby","blue","","blue",TRUE,FALSE
"19311","domestic shorthair","SCRP","Transfer","Male",FALSE,1,"(-0.022, 2.2]",2014,10,"2015-10","10",2015,"Tuesday",9,FALSE,TRUE,"tabby","brown","white","brown ",FALSE,FALSE
"19312","domestic shorthair","SCRP","Transfer","Male",FALSE,1,"(-0.022, 2.2]",2016,4,"2017-04","4",2017,"Monday",9,FALSE,TRUE,"tabby","orange","","orange",FALSE,FALSE
"19313","domestic shorthair","Suffering","Euthanasia","Male",TRUE,1,"(-0.022, 2.2]",2016,5,"2017-06","6",2017,"Saturday",15,FALSE,TRUE,"tabby","orange","","orange",FALSE,FALSE
"19314","domestic shorthair","Partner","Transfer","Male",FALSE,0.328767123,"(-0.022, 2.2]",2017,4,"2017-09","9",2017,"Wednesday",18,FALSE,TRUE,"tabby","brown","white","brown ",TRUE,FALSE
"19315","domestic mediumhair","Snr","Transfer","Male",TRUE,2,"(-0.022, 2.2]",2015,8,"2017-08","8",2017,"Sunday",19,FALSE,TRUE,"tabby","orange","white","orange ",FALSE,FALSE
"19316","domestic shorthair","SCRP","Transfer","Male",FALSE,2,"(-0.022, 2.2]",2014,7,"2016-07","7",2016,"Monday",9,FALSE,TRUE,"solid","white","blue","white",FALSE,FALSE
"19317","domestic shorthair","Partner","Transfer","Female",FALSE,3,"(2.2, 4.4]",2013,8,"2016-08","8",2016,"Sunday",0,FALSE,TRUE,"solid","white","black","white",FALSE,FALSE
"19318","domestic shorthair","SCRP","Transfer","Male",TRUE,5,"(4.4, 6.6]",2011,3,"2016-03","3",2016,"Sunday",0,FALSE,TRUE,"tabby","blue","","blue",FALSE,FALSE
"19319","domestic shorthair","Snr","Transfer","Male",TRUE,1,"(-0.022, 2.2]",2016,6,"2017-06","6",2017,"Monday",0,FALSE,TRUE,"tabby","brown","","brown",FALSE,FALSE
"19320","domestic shorthair","SCRP","Transfer","Male",TRUE,1,"(-0.022, 2.2]",2015,9,"2016-09","9",2016,"Sunday",9,FALSE,TRUE,"solid","black","white","black",FALSE,FALSE
"19321","domestic shorthair","SCRP","Transfer","Male",TRUE,0.410958904,"(-0.022, 2.2]",2016,7,"2016-12","12",2016,"Monday",16,FALSE,TRUE,"tabby","brown","","brown",TRUE,FALSE
"19322","domestic shorthair","SCRP","Transfer","Male",FALSE,1,"(-0.022, 2.2]",2014,9,"2015-09","9",2015,"Thursday",9,FALSE,TRUE,"solid","black","","black",FALSE,FALSE
"19323","domestic mediumhair","SCRP","Transfer","Male",FALSE,0.410958904,"(-0.022, 2.2]",2016,6,"2016-11","11",2016,"Saturday",9,FALSE,TRUE,"solid","black","","black",TRUE,FALSE
"19324","domestic shorthair","Medical","Euthanasia","Male",FALSE,0.739726027,"(-0.022, 2.2]",2015,5,"2016-02","2",2016,"Friday",12,FALSE,TRUE,"tabby","black","","black",FALSE,FALSE
"19325","domestic shorthair","Partner","Transfer","Male",FALSE,1,"(-0.022, 2.2]",2015,8,"2016-08","8",2016,"Sunday",0,FALSE,TRUE,"solid","black","white","black",FALSE,FALSE
"19326","domestic shorthair","SCRP","Transfer","Female",TRUE,0.410958904,"(-0.022, 2.2]",2016,5,"2016-10","10",2016,"Wednesday",9,FALSE,TRUE,"tabby","brown","","brown",TRUE,FALSE
"19327","domestic shorthair","SCRP","Transfer","Male",TRUE,1,"(-0.022, 2.2]",2016,3,"2017-04","4",2017,"Tuesday",9,FALSE,TRUE,"tabby","orange","","orange",FALSE,FALSE
"19328","siamese","Snr","Transfer","Female",TRUE,1,"(-0.022, 2.2]",2016,6,"2017-06","6",2017,"Wednesday",10,TRUE,FALSE,"point","other","","chocolate",FALSE,FALSE
"19329","domestic shorthair","Partner","Transfer","Female",FALSE,1,"(-0.022, 2.2]",2014,5,"2015-05","5",2015,"Friday",14,FALSE,TRUE,"tabby","brown","","brown",FALSE,FALSE
"19330","domestic shorthair","Partner","Transfer","Female",TRUE,1,"(-0.022, 2.2]",2016,8,"2017-12","12",2017,"Tuesday",11,FALSE,TRUE,"tabby","other","white","cream ",FALSE,FALSE
"19331","domestic shorthair","Partner","Transfer","Male",TRUE,1,"(-0.022, 2.2]",2014,6,"2015-09","9",2015,"Tuesday",0,FALSE,TRUE,"tabby","white","cream","white",FALSE,FALSE
"19332","domestic shorthair","SCRP","Transfer","Female",TRUE,0.410958904,"(-0.022, 2.2]",2015,6,"2015-12","12",2015,"Saturday",19,FALSE,TRUE,"torbie","other","white","torbie",TRUE,FALSE
"19333","domestic shorthair","Snr","Transfer","Male",TRUE,4,"(2.2, 4.4]",2013,1,"2017-09","9",2017,"Friday",15,FALSE,TRUE,"solid","blue","","blue",FALSE,FALSE
"19334","domestic shorthair","Partner","Transfer","Female",FALSE,0.657534247,"(-0.022, 2.2]",2014,12,"2015-08","8",2015,"Sunday",11,FALSE,TRUE,"tabby","brown","","brown",FALSE,FALSE
"19335","domestic shorthair","SCRP","Transfer","Male",FALSE,1,"(-0.022, 2.2]",2013,12,"2015-06","6",2015,"Wednesday",9,FALSE,TRUE,"tabby","orange","white","orange ",FALSE,FALSE
"19336","domestic shorthair","Partner","Transfer","Male",TRUE,16,"(15.4, 17.6]",2001,8,"2017-08","8",2017,"Wednesday",13,FALSE,TRUE,"tabby","orange","","orange",FALSE,FALSE
"19337","domestic shorthair","Partner","Transfer","Male",TRUE,1,"(-0.022, 2.2]",2015,3,"2016-04","4",2016,"Thursday",0,FALSE,TRUE,"tabby","brown","white","brown ",FALSE,FALSE
"19338","domestic shorthair","Partner","Transfer","Female",TRUE,0.575342466,"(-0.022, 2.2]",2015,6,"2016-01","1",2016,"Thursday",13,FALSE,TRUE,"tortie","other","","tortie",FALSE,FALSE
"19339","domestic shorthair","Partner","Transfer","Female",TRUE,15,"(13.2, 15.4]",2002,4,"2017-04","4",2017,"Wednesday",12,FALSE,TRUE,"tortie","other","","blue cream",FALSE,FALSE
"19340","domestic shorthair","SCRP","Transfer","Male",FALSE,0.328767123,"(-0.022, 2.2]",2016,7,"2016-11","11",2016,"Saturday",9,FALSE,TRUE,"tabby","orange","","orange",TRUE,FALSE
"19341","domestic shorthair","SCRP","Transfer","Female",TRUE,1,"(-0.022, 2.2]",2015,4,"2016-04","4",2016,"Monday",18,FALSE,TRUE,"tortie","other","","tortie",FALSE,FALSE
"19342","domestic shorthair","Snr","Transfer","Female",TRUE,2,"(-0.022, 2.2]",2015,7,"2017-07","7",2017,"Monday",18,FALSE,TRUE,"solid","white","","white",FALSE,FALSE
"19343","domestic mediumhair","Snr","Transfer","Male",TRUE,2,"(-0.022, 2.2]",2015,4,"2017-05","5",2017,"Wednesday",0,FALSE,TRUE,"solid","blue","","blue",FALSE,FALSE
"19344","domestic shorthair","SCRP","Transfer","Female",TRUE,0.575342466,"(-0.022, 2.2]",2016,5,"2016-12","12",2016,"Friday",9,FALSE,TRUE,"solid","black","","black",FALSE,FALSE
"19345","domestic mediumhair","Partner","Transfer","Male",TRUE,6,"(4.4, 6.6]",2010,3,"2016-03","3",2016,"Sunday",12,FALSE,TRUE,"tabby","orange","","orange",FALSE,FALSE
"19346","domestic shorthair","SCRP","Transfer","Female",TRUE,1,"(-0.022, 2.2]",2015,10,"2016-10","10",2016,"Monday",9,FALSE,TRUE,"tabby","brown","white","brown ",FALSE,FALSE
"19347","domestic shorthair","Partner","Transfer","Female",TRUE,4,"(2.2, 4.4]",2011,10,"2015-11","11",2015,"Wednesday",0,FALSE,TRUE,"solid","blue","white","blue",FALSE,FALSE
"19348","domestic shorthair","Partner","Transfer","Male",TRUE,14,"(13.2, 15.4]",2002,5,"2016-05","5",2016,"Saturday",12,FALSE,TRUE,"solid","blue","white","blue",FALSE,FALSE
"19349","domestic shorthair","SCRP","Transfer","Male",FALSE,3,"(2.2, 4.4]",2013,1,"2016-07","7",2016,"Saturday",9,FALSE,TRUE,"tabby","orange","","orange",FALSE,FALSE
"19350","domestic shorthair","SCRP","Transfer","Male",TRUE,2,"(-0.022, 2.2]",2013,11,"2015-11","11",2015,"Monday",19,FALSE,TRUE,"tabby","black","white","black ",FALSE,FALSE
"19351","domestic shorthair","Suffering","Euthanasia","Female",TRUE,1,"(-0.022, 2.2]",2015,7,"2016-07","7",2016,"Saturday",16,FALSE,TRUE,"solid","white","gray","white",FALSE,FALSE
"19352","domestic shorthair","SCRP","Transfer","Male",TRUE,2,"(-0.022, 2.2]",2014,10,"2016-10","10",2016,"Tuesday",9,FALSE,TRUE,"tabby","orange","white","orange ",FALSE,FALSE
"19353","domestic shorthair","Partner","Transfer","Female",TRUE,3,"(2.2, 4.4]",2013,2,"2016-03","3",2016,"Thursday",0,FALSE,TRUE,"tabby","blue","","blue",FALSE,FALSE
"19354","domestic shorthair","Snr","Transfer","Female",FALSE,5,"(4.4, 6.6]",2012,11,"2017-11","11",2017,"Saturday",13,FALSE,TRUE,"tabby","brown","","brown",FALSE,FALSE
"19355","domestic shorthair","Partner","Transfer","Male",TRUE,2,"(-0.022, 2.2]",2013,5,"2015-05","5",2015,"Saturday",13,FALSE,TRUE,"tabby","blue","","blue",FALSE,FALSE
"19356","domestic mediumhair","Medical","Euthanasia","Female",TRUE,8,"(6.6, 8.8]",2007,12,"2016-06","6",2016,"Saturday",13,FALSE,TRUE,"calico","other","","calico",FALSE,FALSE
"19357","domestic shorthair","Suffering","Euthanasia","Male",FALSE,1,"(-0.022, 2.2]",2016,4,"2017-04","4",2017,"Monday",12,FALSE,TRUE,"solid","black","","black",FALSE,FALSE
"19358","american shorthair","Snr","Transfer","Female",TRUE,1,"(-0.022, 2.2]",2016,12,"2017-12","12",2017,"Wednesday",18,TRUE,FALSE,"tortie","other","black","tortie",FALSE,FALSE
"19359","domestic shorthair","Partner","Transfer","Female",FALSE,7,"(6.6, 8.8]",2009,2,"2016-02","2",2016,"Sunday",13,FALSE,TRUE,"tortie","other","","tortie",FALSE,FALSE
"19360","domestic shorthair","Partner","Transfer","Female",FALSE,1,"(-0.022, 2.2]",2015,3,"2016-03","3",2016,"Sunday",0,FALSE,TRUE,"solid","black","white","black",FALSE,FALSE
"19361","domestic mediumhair","Partner","Transfer","Female",TRUE,5,"(4.4, 6.6]",2010,12,"2015-12","12",2015,"Thursday",13,FALSE,TRUE,"solid","black","brown","black",FALSE,FALSE
"19362","domestic shorthair","Partner","Transfer","Male",TRUE,1,"(-0.022, 2.2]",2016,2,"2017-04","4",2017,"Monday",13,FALSE,TRUE,"solid","black","white","black",FALSE,FALSE
"19363","domestic shorthair","Snr","Transfer","Female",TRUE,2,"(-0.022, 2.2]",2015,6,"2017-08","8",2017,"Friday",17,FALSE,TRUE,"tabby","orange","","orange",FALSE,FALSE
"19364","siamese","Partner","Transfer","Male",TRUE,0.575342466,"(-0.022, 2.2]",2016,10,"2017-05","5",2017,"Tuesday",0,TRUE,FALSE,"point","other","","lynx",FALSE,FALSE
"19365","domestic shorthair","Snr","Transfer","Female",TRUE,1,"(-0.022, 2.2]",2016,7,"2017-08","8",2017,"Friday",17,FALSE,TRUE,"tabby","white","brown","white",FALSE,FALSE
"19366","domestic shorthair","Partner","Transfer","Male",TRUE,2,"(-0.022, 2.2]",2015,10,"2017-10","10",2017,"Sunday",15,FALSE,TRUE,"solid","black","white","black",FALSE,FALSE
"19367","domestic mediumhair","SCRP","Transfer","Female",FALSE,2,"(-0.022, 2.2]",2013,6,"2015-06","6",2015,"Saturday",9,FALSE,TRUE,"solid","white","black","white",FALSE,FALSE
"19368","domestic mediumhair","Partner","Transfer","Female",FALSE,7,"(6.6, 8.8]",2010,3,"2017-03","3",2017,"Tuesday",15,FALSE,TRUE,"tortie","other","","tortie",FALSE,FALSE
"19369","domestic shorthair","SCRP","Transfer","Female",TRUE,2,"(-0.022, 2.2]",2014,2,"2016-02","2",2016,"Saturday",19,FALSE,TRUE,"solid","black","white","black",FALSE,FALSE
"19370","domestic shorthair","Suffering","Euthanasia","Female",FALSE,12,"(11.0, 13.2]",2004,6,"2016-06","6",2016,"Monday",11,FALSE,TRUE,"tabby","brown","","brown",FALSE,FALSE
"19371","domestic shorthair","Suffering","Euthanasia","Male",FALSE,0.410958904,"(-0.022, 2.2]",2016,2,"2016-07","7",2016,"Sunday",19,FALSE,TRUE,"tabby","white","brown","white",TRUE,FALSE
"19372","domestic mediumhair","Partner","Transfer","Female",FALSE,2,"(-0.022, 2.2]",2013,5,"2015-05","5",2015,"Tuesday",17,FALSE,TRUE,"solid","black","","black",FALSE,FALSE
"19373","american shorthair","Snr","Transfer","Male",FALSE,1,"(-0.022, 2.2]",2016,10,"2017-10","10",2017,"Tuesday",15,TRUE,FALSE,"solid","black","black","black",FALSE,FALSE
"19374","domestic shorthair","SCRP","Transfer","Female",FALSE,2,"(-0.022, 2.2]",2013,9,"2015-09","9",2015,"Friday",9,FALSE,TRUE,"tabby","brown","white","brown ",FALSE,FALSE
"19375","domestic shorthair","Partner","Transfer","Female",TRUE,6,"(4.4, 6.6]",2011,2,"2017-08","8",2017,"Tuesday",12,FALSE,TRUE,"calico","other","","calico",FALSE,FALSE
"19376","domestic shorthair","SCRP","Transfer","Male",TRUE,2,"(-0.022, 2.2]",2015,1,"2017-01","1",2017,"Monday",9,FALSE,TRUE,"tabby","orange","","orange",FALSE,FALSE
"19377","domestic shorthair","Suffering","Euthanasia","Female",TRUE,1,"(-0.022, 2.2]",2016,10,"2017-10","10",2017,"Friday",11,FALSE,TRUE,"tabby","orange","","orange",FALSE,FALSE
"19378","domestic shorthair","SCRP","Transfer","Female",FALSE,1,"(-0.022, 2.2]",2014,7,"2015-07","7",2015,"Wednesday",9,FALSE,TRUE,"solid","black","","black",FALSE,FALSE
"19379","domestic shorthair","In Surgery","Died","Male",TRUE,4,"(2.2, 4.4]",2012,3,"2016-03","3",2016,"Friday",11,FALSE,TRUE,"solid","black","","black",FALSE,FALSE
"19380","domestic shorthair","Partner","Transfer","Male",FALSE,0.410958904,"(-0.022, 2.2]",2016,1,"2016-07","7",2016,"Monday",16,FALSE,TRUE,"tabby","brown","","brown",TRUE,FALSE
"19381","manx","Partner","Transfer","Female",FALSE,5,"(4.4, 6.6]",2011,5,"2016-05","5",2016,"Thursday",15,TRUE,FALSE,"tabby","brown","","brown",FALSE,FALSE
"19382","domestic shorthair","Suffering","Euthanasia","Female",TRUE,3,"(2.2, 4.4]",2012,4,"2015-04","4",2015,"Saturday",13,FALSE,TRUE,"tabby","brown","white","brown ",FALSE,FALSE
"19383","domestic shorthair","SCRP","Transfer","Male",FALSE,5,"(4.4, 6.6]",2011,11,"2016-11","11",2016,"Saturday",9,FALSE,TRUE,"solid","black","white","black",FALSE,FALSE
"19384","domestic shorthair","SCRP","Transfer","Female",FALSE,2,"(-0.022, 2.2]",2015,2,"2017-02","2",2017,"Saturday",9,FALSE,TRUE,"solid","blue","","blue",FALSE,FALSE
"19385","domestic shorthair","Partner","Transfer","Female",FALSE,1,"(-0.022, 2.2]",2016,4,"2017-04","4",2017,"Wednesday",14,FALSE,TRUE,"torbie","other","","torbie",FALSE,FALSE
"19386","domestic shorthair","","Euthanasia","Male",FALSE,1,"(-0.022, 2.2]",2016,3,"2017-03","3",2017,"Tuesday",16,FALSE,TRUE,"solid","black","white","black",FALSE,FALSE
"19387","domestic shorthair","Snr","Transfer","Female",TRUE,1,"(-0.022, 2.2]",2016,5,"2017-05","5",2017,"Wednesday",0,FALSE,TRUE,"tabby","blue","","blue",FALSE,FALSE
"19388","domestic shorthair","Partner","Transfer","Female",TRUE,3,"(2.2, 4.4]",2013,12,"2017-01","1",2017,"Tuesday",12,FALSE,TRUE,"tabby","brown","white","brown ",FALSE,FALSE
"19389","domestic mediumhair","Partner","Transfer","Female",TRUE,2,"(-0.022, 2.2]",2015,12,"2017-12","12",2017,"Saturday",13,FALSE,TRUE,"tabby","black","","black",FALSE,FALSE
"19390","domestic shorthair","Partner","Transfer","Female",FALSE,2,"(-0.022, 2.2]",2013,5,"2015-07","7",2015,"Saturday",13,FALSE,TRUE,"tabby","brown","","brown",FALSE,FALSE
"19391","domestic mediumhair/siamese","Partner","Transfer","Male",TRUE,1,"(-0.022, 2.2]",2016,8,"2017-08","8",2017,"Friday",16,TRUE,TRUE,"point","other","white","flame ",FALSE,FALSE
"19392","domestic shorthair","Partner","Transfer","Female",TRUE,4,"(2.2, 4.4]",2012,1,"2016-02","2",2016,"Wednesday",0,FALSE,TRUE,"torbie","other","","torbie",FALSE,FALSE
"19393","domestic shorthair","Snr","Transfer","Female",FALSE,0.328767123,"(-0.022, 2.2]",2017,8,"2017-12","12",2017,"Friday",13,FALSE,TRUE,"tabby","blue","","blue",TRUE,FALSE
"19394","siamese","SCRP","Transfer","Male",FALSE,2,"(-0.022, 2.2]",2013,7,"2015-07","7",2015,"Monday",9,TRUE,FALSE,"point","other","","seal",FALSE,FALSE
"19395","domestic shorthair","Suffering","Euthanasia","Male",FALSE,5,"(4.4, 6.6]",2010,7,"2015-07","7",2015,"Saturday",12,FALSE,TRUE,"tabby","brown","white","brown ",FALSE,FALSE
"19396","domestic shorthair","SCRP","Transfer","Male",FALSE,0.328767123,"(-0.022, 2.2]",2015,5,"2015-09","9",2015,"Tuesday",9,FALSE,TRUE,"tabby","brown","","brown",TRUE,FALSE
"19397","siamese","Partner","Transfer","Male",TRUE,6,"(4.4, 6.6]",2011,1,"2017-01","1",2017,"Sunday",12,TRUE,FALSE,"point","other","","flame",FALSE,FALSE
"19398","domestic shorthair","In Kennel","Died","Male",TRUE,3,"(2.2, 4.4]",2013,2,"2016-02","2",2016,"Tuesday",10,FALSE,TRUE,"tabby","orange","","orange",FALSE,FALSE
"19399","domestic mediumhair","Partner","Transfer","Female",TRUE,1,"(-0.022, 2.2]",2015,10,"2016-11","11",2016,"Tuesday",0,FALSE,TRUE,"tabby","brown","","brown",FALSE,FALSE
"19400","domestic shorthair","Medical","Euthanasia","Male",TRUE,3,"(2.2, 4.4]",2012,6,"2015-06","6",2015,"Saturday",18,FALSE,TRUE,"solid","black","white","black",FALSE,FALSE
"19401","domestic mediumhair","SCRP","Transfer","Female",TRUE,1,"(-0.022, 2.2]",2014,9,"2015-10","10",2015,"Thursday",9,FALSE,TRUE,"tabby","brown","white","brown ",FALSE,FALSE
"19402","domestic shorthair","Partner","Transfer","Male",TRUE,0.410958904,"(-0.022, 2.2]",2015,4,"2015-09","9",2015,"Monday",15,FALSE,TRUE,"tabby","orange","","orange",TRUE,FALSE
"19403","domestic mediumhair","SCRP","Transfer","Male",TRUE,1,"(-0.022, 2.2]",2014,9,"2015-09","9",2015,"Saturday",9,FALSE,TRUE,"tabby","brown","","brown",FALSE,FALSE
"19404","domestic shorthair","Partner","Transfer","Female",TRUE,1,"(-0.022, 2.2]",2014,9,"2015-11","11",2015,"Monday",14,FALSE,TRUE,"tortie","other","","tortie",FALSE,FALSE
"19405","domestic shorthair","Partner","Transfer","Female",TRUE,1,"(-0.022, 2.2]",2016,3,"2017-03","3",2017,"Thursday",18,FALSE,TRUE,"calico","other","","calico",FALSE,FALSE
"19406","domestic shorthair","Suffering","Euthanasia","Male",FALSE,1,"(-0.022, 2.2]",2014,6,"2015-06","6",2015,"Tuesday",17,FALSE,TRUE,"tabby","orange","","orange",FALSE,FALSE
"19407","domestic shorthair","SCRP","Transfer","Female",FALSE,1,"(-0.022, 2.2]",2014,7,"2015-07","7",2015,"Friday",9,FALSE,TRUE,"tabby","brown","white","brown ",FALSE,FALSE
"19408","domestic shorthair","SCRP","Transfer","Male",FALSE,1,"(-0.022, 2.2]",2014,5,"2015-11","11",2015,"Sunday",18,FALSE,TRUE,"tabby","brown","white","brown ",FALSE,FALSE
"19409","domestic shorthair","SCRP","Transfer","Female",FALSE,1,"(-0.022, 2.2]",2015,10,"2016-10","10",2016,"Thursday",9,FALSE,TRUE,"torbie","other","brown","torbie",FALSE,FALSE
"19410","domestic shorthair","Partner","Transfer","Male",TRUE,6,"(4.4, 6.6]",2011,12,"2017-12","12",2017,"Friday",13,FALSE,TRUE,"solid","black","white","black",FALSE,FALSE
"19411","domestic shorthair","SCRP","Transfer","Male",TRUE,2,"(-0.022, 2.2]",2014,5,"2016-06","6",2016,"Monday",19,FALSE,TRUE,"tabby","brown","","brown",FALSE,FALSE
"19412","domestic shorthair","Partner","Transfer","Male",TRUE,0.328767123,"(-0.022, 2.2]",2015,6,"2015-11","11",2015,"Tuesday",13,FALSE,TRUE,"solid","blue","white","blue",TRUE,FALSE
"19413","domestic shorthair","Partner","Transfer","Female",TRUE,1,"(-0.022, 2.2]",2016,10,"2017-10","10",2017,"Wednesday",16,FALSE,TRUE,"solid","blue","","blue",FALSE,FALSE
"19414","domestic shorthair","Suffering","Euthanasia","Female",FALSE,3,"(2.2, 4.4]",2013,6,"2016-06","6",2016,"Thursday",10,FALSE,TRUE,"solid","black","","black",FALSE,FALSE
